ID,Name,SubName,State,TotalPeople,Murder,NegligentManslaughter,ForcibleSexOffense,NonforcibleSexOffense,Robbery,AggravatedAssault,Burglary,VehicleTheft,Arson,TotalCrime,
162928001,Johns Hopkins University,JHU HOMEWOOD CAMPUS -  Baltimore,MD,19682,0,0,0,0,0,0,5,0,0,5,
162928002,Johns Hopkins University,Johns Hopkins Medical Institutions,MD,19682,0,0,1,0,0,1,0,0,0,2,
222062004,Walters State Community College, Claiborne County Extension,TN,5825,0,0,0,0,0,0,0,0,0,0,
190673001,CUNY Queensborough Community College,Queensborough Community College,NY,0,0,0,1,0,0,0,0,0,0,1,
133553001,Embry Riddle Aeronautical University-Daytona Beach,Daytona Beach - FL Campus,FL,120,0,0,1,0,0,1,25,4,0,31,
222062002,Walters State Community College, Greene County Campus,TN,5825,0,0,0,0,0,0,0,0,0,0,
106245001,University of Arkansas at Little Rock,University of Arkansas -  Little Rock,AR,12135,0,0,0,0,1,0,17,6,0,24,
126119001,Yuba College,Yuba College - Marysville,CA,9903,0,0,0,0,0,1,2,1,1,5,
110608001,California State University-Northridge,California State University -  Northridge,CA,35446,0,0,12,2,5,6,30,12,0,67,
110510001,California State University-San Bernardino,California State University -  San Bernardino,CA,17066,0,0,2,2,2,2,28,12,0,48,
228316001,Southwest Texas Junior College,SWTJC Main Campus,TX,0,0,0,0,0,0,0,2,0,0,2,
102553001,University of Alaska Anchorage,Anchorage Campus,AK,16463,0,0,1,0,1,2,3,4,1,12,
102553003,University of Alaska Anchorage,Kenai River Campus,AK,16463,0,0,0,0,0,0,0,0,0,0,
102614001,University of Alaska Fairbanks,University of Alaska Fairbanks,AK,8618,0,0,2,0,0,0,24,0,0,26,
102614002,University of Alaska Fairbanks,Kuskokwim rural campus,AK,8618,0,0,1,0,0,0,2,0,0,3,
100654001,Alabama A & M University,Main Campus,AL,5706,0,0,0,0,11,2,60,0,1,74,
100663001,University of Alabama at Birmingham,Main Campus,AL,16246,0,0,0,0,3,3,2,9,1,18,
100706001,University of Alabama in Huntsville,Main Campus,AL,7264,0,0,5,1,0,0,12,0,0,18,
100724001,Alabama State University,Main Campus,AL,0,0,0,2,0,8,3,13,2,5,33,
100751001,The University of Alabama,Main Campus,AL,25544,0,1,2,0,2,0,151,3,2,161,
100830001,Auburn University-Montgomery,Auburn University Montgomery,AL,0,0,0,1,0,1,0,15,6,0,23,
100858001,Auburn University Main Campus,Main Campus,AL,24137,0,0,3,0,0,1,42,6,0,52,
101240001,Gadsden State Community College,Gadsden State Community College,AL,5514,0,0,0,0,1,0,0,0,0,1,
101295001,George C Wallace State Community College-Hanceville,Main Campus,AL,5247,0,0,0,0,0,0,3,0,0,3,
101480001,Jacksonville State University,Main Campus,AL,9077,0,0,0,0,1,2,34,2,1,40,
101505001,Jefferson State Community College,Jefferson,AL,7944,0,0,0,0,0,0,1,0,0,1,
101879001,University of North Alabama,Main Campus,AL,4663,0,0,3,0,1,0,31,0,2,37,
102094001,University of South Alabama,Main Campus,AL,13779,0,0,3,0,0,7,36,7,0,53,
102368001,Troy University,Troy Campus,AL,0,0,0,1,0,2,0,29,0,0,32,
102368004,Troy University,Dothan Campus,AL,0,0,0,0,0,0,0,0,0,0,0,
106397001,University of Arkansas Main Campus,Main Campus,AR,18648,0,0,4,0,0,3,61,2,0,70,
106458001,Arkansas State University-Main Campus,Jonesboro,AR,11130,0,0,1,0,0,2,47,3,0,53,
106467001,Arkansas Tech University,Main Campus,AR,7476,0,0,1,0,0,1,13,0,0,15,
106704001,University of Central Arkansas,Main Campus,AR,12619,0,0,1,0,0,4,39,6,1,51,
107044001,Harding University,Main Campus,AR,6139,0,0,0,0,0,0,31,1,0,32,
107664001,Pulaski Technical College,Main Campus,AR,8768,0,0,0,0,2,1,3,0,0,6,
108092001,University of Arkansas-Fort Smith,Main Campus,AR,0,0,0,2,0,0,1,9,0,0,12,
201104003,Ashland University,Elyria Program Center,Ashland University,OH,6493,0,0,0,0,0,0,0,1,0,
104151001,Arizona State University at the Tempe Campus,Tempe Campus,AZ,0,0,0,6,0,5,16,119,67,4,217,
104160001,Arizona Western College,Main Campus,AZ,6953,0,0,0,0,0,2,14,0,0,16,
104179001,University of Arizona,Main Campus,AZ,37217,1,0,8,0,0,1,43,0,0,53,
104346001,Central Arizona College,Main Campus-Signal Peak,AZ,4951,0,0,0,0,0,1,18,1,0,20,
104346003,Central Arizona College,SUPERSTITION MOUNTAIN CAMPUS,AZ,4951,0,0,0,0,0,1,0,0,0,1,
104708001,Glendale Community College,Main Campus,AZ,18444,0,0,0,0,0,2,0,12,0,14,
104717001,Grand Canyon University,Grand Canyon University,AZ,13415,0,0,0,0,0,1,10,1,0,12,
105145001,Gateway Community College,Main Campus,AZ,6874,0,0,0,0,0,0,2,4,0,6,
105154001,Mesa Community College,Mesa Community College,AZ,0,0,0,0,0,0,0,1,8,0,9,
105330001,Northern Arizona University,Main Campus,AZ,21347,0,0,8,0,1,9,58,8,2,86,
105428001,Phoenix College,Main Campus,AZ,0,0,0,0,0,0,1,18,8,0,27,
105525001,Pima Community College,West Campus,AZ,32982,0,0,0,0,1,0,2,3,0,6,
105525005,Pima Community College,East Campus,AZ,32982,0,0,0,0,0,0,1,2,0,3,
105747001,Scottsdale Community College,Main Campus,AZ,0,0,0,0,0,1,0,2,0,0,3,
364016001,Paradise Valley Community College,Main Campus,AZ,0,0,0,0,0,0,0,2,4,0,6,
364025001,Chandler/Gilbert Community College,Pecos Campus,AZ,10277,0,0,0,0,0,0,4,0,0,4,
364025002,Chandler/Gilbert Community College,CGCC/Williams Campus,AZ,10277,0,0,0,0,0,0,0,0,0,0,
108232001,Academy of Art University,Main Campus,CA,11334,0,0,4,0,1,4,22,0,0,31,
108667001,College of Alameda,Main Campus,CA,0,0,0,1,0,1,0,1,1,0,4,
109208001,American River College,Main Campus,CA,33821,0,0,2,0,1,0,3,12,0,18,
109350001,Antelope Valley College,Main Campus,CA,13312,0,0,1,0,1,3,10,1,1,17,
109785001,Azusa Pacific University,Azusa (main campus),CA,8084,0,0,1,0,0,2,38,6,0,47,
109785008,Azusa Pacific University,Murrieta Regional Center,CA,8084,0,0,0,0,0,0,1,0,0,1,
109785009,Azusa Pacific University,Ventura Regional Center,CA,8084,0,0,0,0,0,0,0,0,0,0,
109819001,Bakersfield College,Main Campus,CA,17405,0,0,0,0,0,1,2,11,0,14,
110097001,Biola University,Main Campus,CA,3968,0,0,0,0,0,0,4,1,0,5,
110246001,Butte College,Main Campus,CA,0,0,0,0,0,0,0,8,1,1,10,
110334001,Cabrillo College,Aptos Campus,CA,0,0,0,0,0,0,4,13,1,0,18,
110361001,California Baptist University,Main Campus,CA,0,0,0,0,0,2,0,5,5,0,12,
110422001,California Polytechnic State University-San Luis Obispo,Main Campus,CA,19777,0,0,5,0,1,0,7,6,5,24,
110486001,California State University-Bakersfield,Main Campus,CA,7700,0,0,0,0,1,2,27,9,0,39,
110495001,California State University-Stanislaus,CSU Stanislaus - Turlock,CA,8836,0,0,2,0,0,3,2,3,0,10,
110529001,California State Polytechnic University-Pomona,Main Campus,CA,21477,0,0,3,0,1,3,24,25,1,57,
110538001,California State University-Chico,Main Campus,CA,17034,0,0,2,0,2,2,16,4,1,27,
110547001,California State University-Dominguez Hills,California State University Dominguez Hills,CA,12082,0,0,2,0,3,5,18,22,0,50,
110556001,California State University-Fresno,Main Campus,CA,22383,0,0,1,0,1,10,58,17,0,87,
110565001,California State University-Fullerton,Main Campus,CA,37130,0,0,2,0,3,2,36,26,1,70,
110574001,California State University-East Bay,Main Campus,CA,13124,0,0,0,0,1,1,8,8,0,18,
110574002,California State University-East Bay,Contra Costa Campus,CA,13124,0,0,0,0,0,0,0,0,0,0,
110583001,California State University-Long Beach,Main Campus,CA,36868,0,0,4,0,2,2,15,28,0,51,
110592001,California State University-Los Angeles,Main Campus,CA,21051,0,0,2,0,1,3,23,34,0,63,
110617001,California State University-Sacramento,Sacramento State,CA,28829,0,0,4,1,0,1,42,18,1,67,
110635001,University of California-Berkeley,Main Campus,CA,34940,0,0,4,0,24,11,74,12,11,136,
110644001,University of California-Davis,Main Campus,CA,29796,0,0,41,0,8,4,72,5,2,132,
110644002,University of California-Davis,UC Davis Medical Center,CA,29796,0,0,7,3,9,2,42,13,2,78,
110653001,University of California-Irvine,Main Campus,CA,26483,0,0,4,0,1,0,41,16,0,62,
110653002,University of California-Irvine,UCI Medical Center,CA,26483,0,0,0,0,0,1,1,1,0,3,
110662001,University of California-Los Angeles,UCLA,CA,37476,0,0,13,0,5,7,163,21,1,210,
110671001,University of California-Riverside,Main Campus,CA,17187,0,0,7,0,7,2,46,19,9,90,
110680001,University of California-San Diego,Main Campus,CA,27020,0,0,2,0,2,2,55,33,4,98,
110705001,University of California-Santa Barbara,Main Campus,CA,21410,0,0,8,0,0,7,37,3,2,57,
110714001,University of California-Santa Cruz,Main Campus,CA,15825,0,0,3,0,1,4,34,5,7,54,
111434001,Canada College,Canada College,CA,5764,0,0,0,0,0,0,2,0,0,2,
111461001,College of the Canyons,College of the Canyons,CA,17493,0,0,1,0,0,0,2,0,0,3,
111887001,Cerritos College,Main Campus,CA,22273,0,0,0,0,2,1,5,16,0,24,
111920001,Chabot College,Chabot College Campus,CA,13229,0,0,0,0,2,0,1,16,1,20,
111939001,Chaffey College,Rancho Campus,CA,18736,0,0,0,0,1,1,15,2,0,19,
111948001,Chapman University,Main Campus,CA,6022,0,0,2,0,1,1,35,3,0,42,
112172001,Citrus College,Main Campus,CA,11467,0,0,0,0,1,6,2,4,0,13,
112190001,City College of San Francisco,City College of San Francisco,CA,0,0,0,0,0,0,3,10,4,0,17,
112686001,El Camino College-Compton Center,El Camino College Compton Center,CA,3641,0,0,0,0,3,1,7,3,1,15,
112826001,Contra Costa College,Main Campus,CA,0,0,0,0,0,12,2,0,14,0,28,
113096001,Cosumnes River College,Cosumnes River College,CA,12967,0,0,0,0,4,1,0,10,0,15,
113111001,Crafton Hills College,Main Campus,CA,0,0,0,2,0,0,0,9,0,0,11,
113193001,Cuesta College,Cuesta College,CA,0,0,0,0,0,0,1,3,1,0,5,
113218001,Cuyamaca College,Main Campus,CA,9358,0,0,0,0,0,0,1,1,0,2,
113236001,Cypress College,Main Campus,CA,0,0,0,0,0,1,0,13,13,0,27,
113333001,De Anza College,Main Campus,CA,24115,0,0,0,0,1,0,28,1,0,30,
113573001,College of the Desert,All Campuses,CA,8597,0,0,0,0,0,3,1,3,1,8,
113634001,Diablo Valley College,Main Campus,CA,0,0,0,0,0,2,0,5,6,1,14,
113856001,East Los Angeles College,East Los Angeles College,CA,0,0,0,1,0,0,0,13,23,0,37,
113980001,El Camino Community College District,Main Campus,CA,24895,0,0,1,0,3,2,2,30,1,39,
114266001,Evergreen Valley College,Evergreen Valley Community College,CA,8707,0,0,0,0,0,0,4,3,0,7,
114716001,Foothill College,Main Campus,CA,18132,0,0,0,0,0,0,5,0,0,5,
114789001,Fresno City College,Main Campus,CA,21624,0,0,2,0,2,3,8,18,1,34,
114859001,Fullerton College,FULLERTON COLLEGE,CA,0,0,0,2,0,2,4,36,8,0,52,
114938001,Gavilan College,Main Campus,CA,6049,0,0,0,0,0,1,1,0,0,2,
115001001,Glendale Community College,Main Campus,CA,16827,0,0,0,0,0,5,6,3,0,14,
115001002,Glendale Community College,Garfield Campus,CA,16827,0,0,0,0,0,0,1,3,0,4,
115126001,Golden West College,Golden West College,CA,13354,0,0,0,0,0,0,1,10,0,11,
115296001,Grossmont College,GROSSMONT COLLEGE,CA,17359,0,0,0,0,2,0,5,6,0,13,
115393001,Hartnell College,Main Campus,CA,0,0,0,0,0,0,0,4,0,0,4,
115755001,Humboldt State University,Main Campus,CA,7773,0,0,1,0,2,0,13,2,0,18,
115861001,Imperial Valley College,Main Campus,CA,8682,0,0,0,0,0,1,8,0,0,9,
116439001,Irvine Valley College,Irvine Valley College,CA,0,0,0,0,0,0,0,2,0,0,2,
117052001,Reedley College,Reedley College,CA,12158,0,0,0,0,0,0,4,0,1,5,
117052002,Reedley College,Madera Community College Center,CA,12158,0,0,0,0,0,0,1,0,0,1,
117052004,Reedley College,Oakhurst Center,CA,12158,0,0,0,0,0,0,1,0,0,1,
117052005,Reedley College,Willow International,CA,12158,0,0,0,0,0,0,0,1,0,1,
117140001,University of La Verne,MAIN CAMPUS,CA,0,0,0,0,0,0,0,5,0,0,5,
117247001,Laney College,Main Campus,CA,0,0,0,0,0,1,2,9,9,0,21,
117645001,Long Beach City College,Liberal Arts Campus,CA,25244,0,0,0,0,0,1,6,18,0,25,
117645002,Long Beach City College,Pacific Coast Campus,CA,25244,0,0,0,0,0,0,3,1,0,4,
117690001,Los Angeles Harbor College,Harbor College,CA,0,0,0,1,0,0,0,4,3,0,8,
117706001,Los Angeles Pierce College,Pierce College,CA,0,0,0,0,0,1,4,7,5,1,18,
117715001,Los Angeles Southwest College,Southwest College,CA,0,0,0,1,0,7,0,1,9,0,18,
117724001,Los Angeles Trade Technical College,Trade Tech College,CA,0,0,0,0,0,5,0,12,5,1,23,
117733001,Los Angeles Valley College,Los Angeles Valley College,CA,0,0,0,0,0,2,0,5,4,0,11,
117788001,Los Angeles City College,Los Angeles City College,CA,0,0,0,0,0,2,2,8,2,0,14,
117894001,Los Medanos College,Main Campus,CA,0,0,0,0,0,0,1,0,1,0,2,
117946001,Loyola Marymount University,Main Campus,CA,8977,0,0,2,0,0,0,46,6,0,54,
118347001,College of Marin,Kentfield,CA,6476,0,0,0,0,0,0,2,0,1,3,
118718001,Merced College,Main Campus,CA,0,0,0,1,0,0,1,5,0,0,7,
118772001,Merritt College,Merrit Community College,CA,0,0,0,0,0,1,1,2,1,0,5,
118912001,Miracosta College,MiraCosta Community College District,CA,10682,0,0,0,0,0,0,11,1,0,12,
118930001,Mission College,Mission College,CA,0,0,0,0,0,0,0,2,2,0,4,
118976001,Modesto Junior College,MJC/East Campus,CA,0,0,0,0,0,0,0,5,4,1,10,
118976002,Modesto Junior College,MJC/West Campus and YCCD District Offices,CA,0,0,0,0,0,0,0,4,2,0,6,
119067001,Monterey Peninsula College,Main Campus,CA,9238,0,0,0,2,0,0,4,2,0,8,
119137001,Moorpark College,Main Campus,CA,0,0,0,0,0,0,0,10,0,0,10,
119164001,Mt San Antonio College,Main Campus,CA,29842,0,0,0,1,2,14,8,16,0,41,
119216001,Mt. San Jacinto Community College District,San Jacinto Campus,CA,0,0,0,1,0,0,0,2,4,0,7,
119216002,Mt. San Jacinto Community College District,Menifee Valley Campus,CA,0,0,0,1,0,0,0,0,4,0,5,
119331001,Napa Valley College,Main Campus,CA,7169,0,0,0,0,0,0,0,2,0,2,
120342001,Orange Coast College,Main Campus,CA,24424,0,0,0,0,1,2,9,8,1,21,
120421001,Oxnard College,Main Campus,CA,0,0,0,0,0,0,0,2,3,2,7,
120883001,University of the Pacific,Main Campus,CA,6235,0,0,4,0,0,0,42,6,2,54,
120971001,Palomar College,Main Campus,CA,27222,0,0,0,0,0,0,3,13,0,16,
121044001,Pasadena City College,Pasadena City College - Main Campus,CA,26672,0,0,1,0,3,1,0,0,3,8,
121150001,Pepperdine University,Malibu - Main Campus,CA,7582,0,0,0,0,0,0,46,0,0,46,
121619001,Santa Ana College,Santa Ana College,CA,33514,0,0,0,0,0,0,2,4,0,6,
121691001,University of Redlands,Main Campus,CA,4188,0,0,1,0,0,0,38,11,0,50,
121691006,University of Redlands,Torrance Regional Center,CA,4188,0,0,0,0,0,0,0,0,0,0,
121886001,Rio Hondo College,Main Campus,CA,21041,0,0,1,0,1,0,4,8,0,14,
121901001,Riverside Community College,Riverside Community College District Riverside Campus,CA,30961,0,0,0,1,0,1,2,4,0,8,
122180001,Sacramento City College,Main Campus,CA,24596,0,0,1,0,2,2,0,8,2,15,
122205001,Saddleback College,Main Campus,CA,18371,0,0,1,0,0,0,1,0,0,2,
122339001,San Diego City College,Main Campus,CA,0,0,0,0,0,0,0,5,2,0,7,
122375001,San Diego Mesa College,Main Campus,CA,0,0,0,0,0,0,0,3,13,0,16,
122384001,San Diego Miramar College,Main Campus,CA,0,0,0,0,0,0,0,0,0,0,0,
122409001,San Diego State University,Main Campus,CA,35695,0,0,10,0,4,20,61,105,1,201,
122436001,University of San Diego,UNIVERSITY OF SAN DIEGO,CA,7504,0,0,1,0,0,0,62,9,0,72,
122597001,San Francisco State University,Main Campus,CA,30125,0,0,9,0,1,1,45,13,1,70,
122612001,University of San Francisco,Main Campus (San Francisco),CA,8714,0,0,1,0,0,1,68,2,2,74,
122658001,San Joaquin Delta College,Main Campus,CA,0,0,0,2,0,6,0,7,6,0,21,
122658002,San Joaquin Delta College,Manteca Center Farm,CA,0,0,0,0,0,0,0,2,0,0,2,
122746001,San Jose City College,San Jose City College,CA,9805,0,0,0,0,0,0,7,3,0,10,
122755001,San Jose State University,Main Campus,CA,31906,0,0,4,0,5,2,34,2,3,50,
122791001,College of San Mateo,College of San Mateo,CA,10516,0,0,0,0,0,0,7,0,0,7,
122889001,Santa Barbara City College,Main Campus,CA,0,0,0,1,0,0,0,2,0,0,3,
122931001,Santa Clara University,Main Campus - Santa Clara University,CA,0,0,0,2,0,0,2,16,7,0,27,
122977001,Santa Monica College,Main Campus,CA,28958,0,0,0,0,2,5,15,1,0,23,
123013001,Santa Rosa Junior College,Santa Rosa Campus,CA,0,0,0,3,0,0,0,9,5,0,17,
123217001,College of the Sequoias,College of the Sequoias,CA,11697,0,0,0,0,0,0,33,3,0,36,
123299001,Shasta College,Main Campus,CA,9102,0,0,1,0,0,2,0,0,0,3,
123341001,Sierra College,Rocklin Campus,CA,18859,0,0,0,0,0,0,7,1,0,8,
123341002,Sierra College,Nevada County Campus,CA,18859,0,0,0,0,0,0,1,1,0,2,
123509001,Skyline College,Skyline College,CA,8359,0,0,0,0,1,0,2,4,0,7,
123527001,San Bernardino Valley College,San Bernardino Valley College,CA,0,0,0,2,0,2,0,24,12,0,40,
123563001,Solano Community College,Main Campus-Fairfield,CA,11163,0,0,0,0,0,1,0,4,0,5,
123572001,Sonoma State University,Main Campus,CA,8770,0,0,4,0,2,2,17,0,0,25,
123800001,Southwestern College,SOUTHWESTERN COLLEGE Main Campus,CA,20153,0,0,0,0,1,0,25,12,0,38,
123961001,University of Southern California,University Park Campus,CA,0,0,0,0,0,22,6,43,12,3,86,
123961002,University of Southern California,Health Sciences Campus,CA,0,0,0,0,0,0,0,4,5,0,9,
125028001,Ventura College,Main Campus,CA,0,0,0,0,0,1,0,19,5,0,25,
125091001,Victor Valley College,Victor Valley College,CA,0,0,0,1,0,0,1,17,1,0,20,
125170001,Berkeley City College,Main Campus,CA,0,0,0,0,0,0,0,0,0,0,0,
125471001,West Los Angeles College,West Los Angeles College,CA,0,0,0,0,0,1,0,4,3,0,8,
125499001,West Valley College,WEST VALLEY COLLEGE,CA,0,0,0,0,0,0,0,3,1,0,4,
126119003,Yuba College,Clear Lake Center,CA,9903,0,0,0,0,0,0,0,1,0,1,
243744001,Stanford University,Main Campus,CA,0,0,0,12,0,5,10,137,34,6,204,
366401001,Las Positas College,Main Campus,CA,8024,0,0,1,0,0,0,1,0,0,2,
366711001,California State University-San Marcos,Main Campus,CA,9159,0,0,0,0,0,0,8,3,0,11,
399212001,Santiago Canyon College,Santiago Canyon College,CA,14085,0,0,0,0,0,0,0,0,0,0,
409698001,California State University-Monterey Bay,Main Campus,CA,4080,1,0,2,1,0,1,33,9,1,48,
441937001,California State University-Channel Islands,California State University Channel Islands,CA,3599,0,0,2,0,0,0,3,0,0,5,
445188001,University of California-Merced,Main Campus,CA,1871,0,0,0,0,0,0,1,0,0,1,
126207001,Aims Community College,Main Campus,CO,0,0,0,0,0,0,0,1,0,0,1,
126289001,Arapahoe Community College,Arapahoe Community College,CO,0,0,0,0,0,0,0,1,0,0,1,
126562001,University of Colorado Denver,University of Colorado Denver - Downtown,CO,0,0,0,1,0,3,2,45,9,1,61,
126562003,University of Colorado Denver,UCDHSC - Anschutz Medical Campus,CO,0,0,0,0,0,0,0,23,0,0,23,
126580001,University of Colorado at Colorado Springs,University of Colorado at Colorado Springs,CO,8660,0,0,3,0,0,1,14,1,0,19,
126614001,University of Colorado at Boulder,Main Campus,CO,0,0,0,8,0,2,7,54,5,7,83,
126669001,Colorado Christian University,Main Campus,CO,2151,0,0,0,0,0,0,0,1,0,1,
126711001,Colorado Mountain College,Main Campus,CO,0,0,0,0,0,0,0,0,0,0,0,
126775001,Colorado School of Mines,main campus,CO,0,0,0,0,0,0,1,6,0,1,8,
126818001,Colorado State University,Main Campus,CO,16855,0,0,4,0,2,1,14,7,3,31,
126942001,Community College of Denver,CCD Auraria,CO,0,0,0,1,0,2,2,43,9,1,58,
127060001,University of Denver,University Park Campus,CO,0,0,0,3,0,1,1,76,5,0,86,
127200001,Front Range Community College,Westminster Campus,CO,0,0,0,0,0,0,0,0,0,0,0,
127200003,Front Range Community College,Boulder County Campus,CO,0,0,0,0,0,0,0,0,0,0,0,
127556001,Mesa State College,Mesa State - Main Campus,CO,0,0,0,2,0,0,0,5,5,0,12,
127565001,Metropolitan State College of Denver,Main Campus,CO,0,0,0,1,0,2,2,43,9,1,58,
127741001,University of Northern Colorado,Main Campus,CO,0,0,0,3,0,1,0,22,6,0,32,
127820001,Pikes Peak Community College,Centennial Campus,CO,0,0,0,0,0,0,1,5,0,1,7,
127884001,Pueblo Community College,Main Campus,CO,4988,0,0,0,0,0,0,0,2,0,2,
127909001,Red Rocks Community College,Red Rocks Community College,CO,0,0,0,0,0,0,0,0,0,0,0,
127918001,Regis University,Main Campus,CO,11238,0,0,1,0,0,1,9,2,1,14,
128106001,Colorado State University-Pueblo,Colorado State University Pueblo,CO,0,0,0,3,0,0,1,5,0,1,10,
128744001,University of Bridgeport,Main Campus,CT,4752,0,0,4,0,1,3,16,1,0,25,
128771001,Central Connecticut State University,Main Campus,CT,12106,0,0,4,0,0,0,6,0,0,10,
129020001,University of Connecticut,Main Campus,CT,23692,0,0,3,0,3,5,39,5,3,58,
129215001,Eastern Connecticut State University,Eastern Connecticut State University,CT,5137,0,0,0,0,1,0,5,5,0,11,
129242001,Fairfield University,Main Campus,CT,5024,0,0,1,0,0,5,26,0,0,32,
129525001,University of Hartford,Main Campus,CT,7290,0,0,7,0,2,2,74,5,0,90,
129543001,Housatonic Community College,Main Campus,CT,4475,0,0,0,0,0,0,0,0,0,0,
129941001,University of New Haven,Main Campus,CT,4774,0,0,2,0,1,1,29,1,0,34,
130004001,Norwalk Community College,Norwalk Community College (Main Campus),CT,6231,0,0,0,0,0,0,0,0,0,0,
130183001,Post University,Main Campus,CT,1271,0,0,0,0,0,0,3,0,0,3,
130226001,Quinnipiac University,Main Campus,CT,7216,0,0,2,0,0,1,1,0,0,4,
130253001,Sacred Heart University,Main Campus,CT,5801,0,0,1,0,0,1,33,1,0,36,
130396001,Gateway Community College,LONG WHARF,CT,5965,0,0,0,0,0,0,0,1,0,1,
130493001,Southern Connecticut State University,Main Campus,CT,11930,0,0,1,0,0,0,7,2,0,10,
130776001,Western Connecticut State University,Mid Town Campus,CT,6211,0,0,2,0,0,0,20,1,0,23,
130776002,Western Connecticut State University,West Side Campus,CT,6211,0,0,1,0,0,0,18,0,0,19,
130794001,Yale University,Main Campus,CT,11454,0,0,8,0,1,0,103,10,1,123,
131159001,American University,Main Campus,DC,11449,0,0,2,0,6,2,19,1,1,31,
131283001,Catholic University of America,The Catholic University of America,DC,6440,0,0,1,0,1,0,16,7,0,25,
131469001,George Washington University,Main Campus,DC,25078,0,0,5,0,0,0,147,3,1,156,
131469002,George Washington University,Mount Vernon Campus,DC,25078,0,0,0,0,0,0,9,0,0,9,
131496001,Georgetown University,Georgetown University Main Campus,DC,0,0,0,6,0,0,1,20,0,1,28,
131496002,Georgetown University,Georgetown University Law Center,DC,0,0,0,0,0,0,0,1,0,0,1,
131520001,Howard University,HOWARD UNIVERSITY MAIN CAMPUS,DC,10125,0,0,1,0,11,8,49,12,0,81,
130916002,Delaware Technical and Community College-Stanton-Wilmington,Wilmington Campus,DE,7519,0,0,0,0,0,0,0,0,0,0,
130943001,University of Delaware,Main Campus,DE,20342,0,0,5,0,5,3,36,0,0,49,
131113004,Wilmington University,Georgetown,DE,8353,0,0,0,0,0,0,0,0,0,0,
132471001,Barry University,Main Campus,FL,0,0,0,0,0,0,1,6,3,0,10,
132693002,Brevard Community College,Brevard Community College-Melbourne Campus,FL,14496,0,0,0,0,0,3,0,0,2,5,
132693003,Brevard Community College,Brevard Community College-Titusville Campus,FL,14496,0,0,0,0,0,0,0,0,0,0,
132693004,Brevard Community College,Brevard Community College-Palm Bay Campus,FL,14496,0,0,0,0,0,0,0,0,0,0,
132709001,Broward Community College,Central Campus,FL,31730,0,0,0,0,1,2,24,14,0,41,
132709002,Broward Community College,North Campus,FL,31730,0,0,0,0,0,0,13,2,0,15,
132709003,Broward Community College,South Campus,FL,31730,0,0,1,0,2,0,30,0,0,33,
132709004,Broward Community College,Willis Holcombe Center,FL,31730,0,0,0,0,0,1,1,0,0,2,
132903001,University of Central Florida,Main Campus,FL,48398,0,0,3,0,1,4,43,19,0,70,
133386001,Daytona Beach Community College,Daytona State College Daytona Beach Campus,FL,13675,0,0,0,0,0,0,1,6,0,7,
133386005,Daytona Beach Community College,DeLand Campus,FL,13675,0,0,0,0,0,0,0,0,0,0,
133508001,Edison College,Main Campus,FL,11369,0,0,0,0,0,0,2,3,0,5,
133650001,Florida Agricultural and Mechanical University,Main Campus,FL,11562,0,0,1,0,2,0,18,4,0,25,
133669001,Florida Atlantic University,Boca Raton,FL,26193,0,0,7,0,2,3,44,18,0,74,
133669003,Florida Atlantic University,MacArthur Campus,FL,26193,0,0,0,0,0,0,2,1,0,3,
133702003,Florida Community College at Jacksonville,Kent,FL,24939,0,0,1,0,0,1,0,1,0,3,
133702005,Florida Community College at Jacksonville,South,FL,24939,1,0,0,0,0,4,4,1,0,10,
133881001,Florida Institute of Technology,Main Campus,FL,5118,0,0,0,0,0,2,3,4,0,9,
133951001,Florida International University,University Park Campus,FL,38182,0,0,3,0,5,6,90,31,1,136,
133997002,Florida Career College,Pembroke Pines Campus,FL,0,0,0,0,0,0,0,0,0,0,0,
133997004,Florida Career College,Hialeah Campus,FL,0,0,0,0,0,0,0,1,0,0,1,
133997005,Florida Career College,Lauderdale Lakes Campus,FL,0,0,0,0,0,0,0,0,0,0,0,
134097001,Florida State University,Main Campus,FL,40555,0,0,10,0,8,3,69,20,3,113,
134130001,University of Florida,University of Florida,FL,51725,0,0,2,0,3,3,13,0,0,21,
134237001,Full Sail Real World Education,Main Campus,FL,0,0,0,0,0,0,0,7,3,0,10,
134495001,Hillsborough Community College,Dale Mabry Campus,FL,22621,0,0,0,0,0,0,4,1,0,5,
134495003,Hillsborough Community College,Plant City Campus,FL,22621,0,0,0,0,0,0,0,0,0,0,
134608001,Indian River Community College,Main Campus,FL,14932,0,0,0,0,0,0,2,0,0,2,
135081007,Keiser University-Ft. Lauderdale,KEISER UNIVERSITY- KENDALL,FL,11548,0,0,0,0,0,0,0,0,0,0,
135391001,Manatee Community College,Bradenton Campus,FL,9869,0,0,0,0,0,1,6,1,0,8,
135717001,Miami Dade College,Main-Wolfson,FL,54094,0,0,0,0,0,0,9,0,0,9,
135717002,Miami Dade College,North Campus,FL,54094,0,0,0,0,0,0,2,5,0,7,
135717003,Miami Dade College,Kendall Campus,FL,54094,0,0,0,0,1,0,0,12,0,13,
135717006,Miami Dade College,Homestead Campus,FL,54094,0,0,0,0,0,0,6,1,0,7,
